-72.74409,43.53712,382.4
-72.74413,43.53716,382.4
-72.74526,43.53825,384.8
-72.7456,43.53851,387.8
-72.74601,43.53875,387.9
-72.74665,43.5391,388.1
-72.74708,43.5394,389.8
-72.74752,43.53978,390.6
-72.747829,43.54015,390.8
-72.74796,43.54033,390.5
-72.74818,43.54073,388.3
-72.74832,43.54114,385.7
-72.74842,43.541559,385.4
-72.74855,43.54183,386.8
-72.74884,43.54222,388.7
-72.74927,43.5427,389.9
-72.74972,43.54325,391.3
-72.74988,43.54351,393.0
-72.75005,43.54385,394.4
-72.75027,43.54449,395.1
-72.75055,43.54509,398.0
-72.75068,43.54529,398.7
-72.75111,43.54585,402.5
-72.751589,43.54639,406.7
-72.75181,43.5467,409.2
-72.75219,43.54734,409.9
-72.75241,43.54783,410.8
-72.752979,43.5489,413.1
-72.75354,43.54975,412.8
-72.753919,43.55025,411.4
-72.75445,43.55086,411.0
-72.75519,43.551609,407.8
-72.75632,43.55261,411.1
-72.75648,43.55279,410.4
-72.75662,43.55298,408.6
-72.75673,43.55317,408.0
-72.756829,43.55345,407.6
-72.75689,43.55373,407.9
-72.7569,43.55394,408.9
-72.75686,43.55559,407.1
-72.7569,43.5558,407.0
-72.7571,43.55621,407.0
-72.75724,43.556399,407.0
-72.757409,43.556579,407.6
-72.75773,43.55685,408.8
-72.75851,43.55733,411.2
-72.7589,43.55755,411.6
-72.75913,43.557699,411.9
-72.759649,43.55821,414.2
-72.75984,43.5585,421.7
-72.75996,43.55872,427.7
-72.76009,43.55907,414.2
-72.76014,43.55936,415.1
-72.76015,43.55965,414.9
-72.76014,43.55986,413.8
-72.76008,43.560139,413.2
-72.75988,43.56062,413.9
-72.75967,43.56102,414.3
-72.75955,43.5613,413.6
-72.75951,43.56151,413.2
-72.7595,43.56194,412.5
-72.75954,43.56222,412.0
-72.75962,43.56243,411.8
-72.75984,43.56283,412.7
-72.76028,43.5634,411.7
-72.76048,43.56372,409.8
-72.76066,43.56413,410.1
-72.76072,43.56434,410.1
-72.760769,43.56462,410.3
-72.7608,43.56548,411.0
-72.76092,43.56598,411.0
-72.76109,43.566429,409.5
-72.76127,43.5671,410.7
-72.76137,43.56803,411.7
-72.76141,43.56824,414.4
-72.76155,43.56866,416.9
-72.76193,43.56947,417.4
-72.76206,43.56982,417.1
-72.76235,43.5708,418.0
-72.7627,43.57212,410.4
-72.76271,43.57226,410.8
-72.76269,43.57255,412.0
-72.76261,43.57283,411.7
-72.76248,43.57309,411.2
-72.76136,43.5748,407.8
-72.76124,43.57496,407.1
-72.76124,43.57495,407.1
-72.76079,43.57555,404.1
-72.75962,43.57679,399.0
-72.759469,43.57698,398.8
-72.75921,43.57737,398.0
-72.75897,43.57779,394.3
-72.75872,43.57815,393.7
-72.75841,43.57852,392.5
-72.7579,43.57904,391.0
-72.75775,43.57923,390.3
-72.75762,43.57942,389.6
-72.75753,43.57962,389.9
-72.75746,43.57983,389.6
-72.75742,43.58005,388.3
-72.75742,43.58026,387.1
-72.75743,43.58047,386.4
-72.75749,43.58069,386.3
-72.75757,43.5809,386.4
-72.757679,43.58109,384.3
-72.75806,43.58167,379.7
-72.75823,43.58208,378.8
-72.75828,43.582299,378.6
-72.7583,43.58251,376.5
-72.75828,43.58294,374.7
-72.7582,43.583799,371.3
-72.75811,43.58422,370.9
-72.75804,43.58443,370.7
-72.75794,43.58463,370.4
-72.75767,43.58502,370.1
-72.75733,43.58537,370.4
-72.75636,43.58619,370.9
-72.75619,43.58636,369.5
-72.75603,43.58655,368.9
-72.7559,43.58674,368.6
-72.75572,43.58715,367.4
-72.75566,43.587359,366.3
-72.75549,43.5882,359.3
-72.75537,43.58861,355.1
-72.75529,43.58882,354.1
-72.7551,43.58922,350.5
-72.75458,43.59022,344.2
-72.75413,43.59124,339.3
-72.75398,43.59165,337.5
-72.75377,43.59228,335.1
-72.75355,43.59312,331.3
-72.7534,43.59354,329.6
-72.75319,43.59394,329.4
-72.75294,43.59433,328.8
-72.75164,43.59621,323.0
-72.74973,43.59898,320.4
-72.74974,43.59898,320.4
-72.74897,43.60008,323.3
-72.74907,43.600119,323.2
-72.74947,43.60034,322.5
-72.74995,43.60065,323.5
-72.75028,43.60103,324.7
-72.75047,43.60134,325.1
-72.75059,43.60168,325.2
-72.75067,43.60204,326.0
-72.75084,43.60354,332.0
-72.75085,43.603879,331.1
-72.7509,43.60434,333.4
-72.75093,43.60459,335.5
-72.75069,43.60464,336.7
-72.75055,43.60465,336.7
-72.75043,43.60472,336.7
-72.75038,43.60484,336.8
-72.75022,43.60546,336.8
-72.75008,43.60587,336.3
-72.75003,43.60608,336.0
-72.75003,43.60622,336.1
-72.750069,43.60636,336.2
-72.75017,43.60655,336.3
-72.75062,43.6072,336.6
-72.750829,43.6074,336.4
-72.75096,43.60747,336.4
-72.75103,43.60749,336.5
-72.75113,43.6075,336.7
-72.75125,43.60748,337.1
-72.75152,43.61008,349.7
-72.75162,43.61058,351.8
-72.75174,43.61093,352.5
-72.75187,43.61119,353.2
-72.75203,43.61144,355.3
-72.75246,43.61194,357.8
-72.75283,43.61229,359.4
-72.75336,43.61269,357.5
-72.754499,43.61341,355.7
-72.75447,43.61349,355.9
-72.75448,43.61367,354.0
-72.75456,43.61403,351.6
-72.754589,43.61447,353.0
-72.754679,43.61481,353.2
-72.75481,43.61515,353.4
-72.754949,43.6154,353.5
-72.75503,43.615519,354.1
-72.75524,43.61572,355.1
-72.75563,43.61603,357.6
-72.75575,43.61619,358.3
-72.75581,43.61633,358.1
-72.75606,43.61718,350.8
-72.75614,43.61797,350.8
-72.75619,43.61819,350.2
-72.75633,43.6186,352.2
-72.756559,43.61912,352.5
-72.75668,43.61932,352.9
-72.756829,43.61958,354.6
-72.75756,43.62057,354.5
-72.75771,43.62082,354.7
-72.7579,43.62121,357.8
-72.75801,43.6214,358.3
-72.75828,43.62174,353.4
-72.758439,43.62189,354.3
-72.75879,43.62202,351.3
-72.75906,43.62219,352.5
-72.75918,43.62227,353.1
-72.75982,43.62294,355.0
-72.76008,43.62318,355.4
-72.76027,43.62325,356.1
-72.760409,43.62322,356.6
-72.76045,43.62335,356.7
-72.76064,43.62382,356.0
-72.76079,43.62407,355.2
-72.76158,43.6252,354.7
-72.76184,43.62563,354.0
-72.76194,43.62583,355.5
-72.76466,43.6328,356.0
-72.76521,43.63424,357.9
-72.76727,43.63957,358.2
-72.76774,43.64094,357.7
-72.76819,43.64231,357.2
-72.77046,43.65039,358.4
-72.77107,43.65248,358.8
-72.77184,43.65473,359.4
-72.77271,43.65703,363.9
-72.77296,43.65764,368.0
-72.77318,43.6581,371.0
-72.77332,43.65834,372.6
-72.77384,43.65908,378.3
-72.774199,43.65948,380.9
-72.77481,43.660089,386.1
-72.77525,43.66046,389.8
-72.7756,43.66073,393.6
-72.7762,43.66113,394.4
-72.77708,43.66162,400.7
-72.77748,43.66182,405.0
